year,month,day,hour,season,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec,PM
2013,8,24,7,2,18,88.28,1009,20,cv,0,0,0,75.0 
2013,8,24,8,2,19,78.24,1009,23,SW,1,0,0,106.0 
2013,8,24,9,2,19,69.4,1009,25,SW,3,0,0,111.3 
2013,8,24,10,2,18,57.93,1009,27,SW,4,0,0,76.3 
2013,8,24,11,2,18,54.65,1008,28,cv,2,0,0,35.3 
2013,8,24,12,2,15,40.24,1008,30,SW,3,0,0,20.3 
2013,8,24,13,2,13,33.39,1007,31,NW,4,0,0,16.7 
2013,8,24,14,2,13,33.39,1007,31,NW,8,0,0,16.3 
2013,8,24,15,2,13,37.44,1007,29,NW,12,0,0,12.0 
2013,8,24,16,2,15,42.62,1007,29,NW,15,0,0,11.0 
2013,8,24,17,2,15,42.62,1007,29,NW,18,0,0,11.0 
2013,8,24,18,2,15,47.88,1007,27,NW,21,0,0,15.3 
2013,8,24,19,2,16,64.76,1007,23,cv,0,0,0,21.0 
2013,8,24,20,2,18,78.09,1008,22,SE,1,0,0,25.0 
2013,8,24,21,2,17,77.94,1008,21,NE,1,0,0,28.0 
2013,8,24,22,2,18,88.28,1008,20,SE,2,0,0,35.0 
2013,8,24,23,2,18,88.28,1008,20,SE,3,0,0,54.0 
2013,8,25,0,2,18,93.94,1008,19,SE,4,0,0,53.3 
2013,8,25,1,2,17,93.89,1008,18,SE,5,0,0,49.0 
2013,8,25,2,2,16,93.84,1008,17,cv,1,0,0,48.0 
2013,8,25,3,2,16,93.84,1008,17,SE,1,0,0,46.7 
2013,8,25,4,2,16,93.84,1008,17,cv,0,0,0,44.3 
2013,8,25,5,2,16,88.11,1009,18,SE,2,0,0,40.7 
2013,8,25,6,2,17,93.89,1009,18,SE,5,0,0,57.3 
2013,8,25,7,2,18,88.28,1009,20,SE,7,0,0,62.3 
2013,8,25,8,2,19,73.67,1009,24,SE,9,0,0,63.3 
2013,8,25,9,2,19,65.41,1009,26,cv,2,0,0,61.7 
2013,8,25,10,2,19,58.17,1008,28,SW,1,0,0,51.3 
2013,8,25,11,2,17,48.42,1008,29,SW,3,0,0,40.0 
2013,8,25,12,2,16,42.9,1007,30,SW,5,0,0,28.3 
2013,8,25,13,2,15,38.01,1007,31,SW,7,0,0,32.0 
2013,8,25,14,2,16,38.29,1006,32,SW,9,0,0,35.3 
2013,8,25,15,2,15,38.01,1005,31,SW,11,0,0,34.3 
2013,8,25,16,2,14,35.63,1005,31,SW,13,0,0,23.3 
2013,8,25,17,2,16,42.9,1004,30,SW,15,0,0,28.7 
2013,8,25,18,2,17,51.31,1004,28,SW,16,0,0,34.0 
2013,8,25,19,2,17,64.98,1004,24,SW,17,0,0,32.0 
2013,8,25,20,2,18,69.2,1004,24,SE,3,0,0,41.3 
2013,8,25,21,2,20,83.25,1004,23,SE,5,0,0,48.0 
2013,8,25,22,2,19,83.13,1004,22,SE,8,0,0,44.0 
2013,8,25,23,2,19,73.67,1005,24,NW,5,0,0,26.3 
2013,8,26,0,2,15,68.61,1006,21,NE,5,0,0,8.7 
2013,8,26,1,2,16,77.79,1006,20,SW,2,0.2,0.2,7.0 
2013,8,26,2,2,17,88.2,1005,19,NE,2,0.1,0.3,8.7 
2013,8,26,3,2,17,88.2,1005,19,NE,4,0,0,8.7 
2013,8,26,4,2,17,88.2,1005,19,NW,2,0,0,17.7 
2013,8,26,5,2,17,88.2,1006,19,SW,2,0,0,15.7 
2013,8,26,6,2,17,88.2,1007,19,NW,2,0,0,14.3 
2013,8,26,7,2,17,82.89,1007,20,NW,4,0,0,12.7 
2013,8,26,8,2,17,77.94,1007,21,NW,7,0,0,18.7 
2013,8,26,9,2,18,83.01,1008,21,NW,9,0,0,21.7 
2013,8,26,10,2,17,77.94,1008,21,NE,4,0,0,26.7 
2013,8,26,11,2,17,82.89,1008,20,NW,4,0,0,24.3 
2013,8,26,12,2,17,88.2,1008,19,NW,8,0,0,23.3 
2013,8,26,13,2,17,82.89,1008,20,NW,12,0,0,17.3 
2013,8,26,14,2,16,73.14,1008,21,NW,16,0,0,17.3 
2013,8,26,15,2,17,77.94,1007,21,NW,20,0,0,16.3 
2013,8,26,16,2,17,77.94,1007,21,NW,23,0,0,19.7 
2013,8,26,17,2,17,77.94,1007,21,NW,25,0,0,10.0 
2013,8,26,18,2,16,77.79,1007,20,NE,2,0,0,15.0 
2013,8,26,19,2,15,82.65,1008,18,NE,5,0,0,16.7 
2013,8,26,20,2,15,82.65,1008,18,NE,7,0,0,16.3 
2013,8,26,21,2,15,88.02,1008,17,NE,8,0,0,18.0 
2013,8,26,22,2,14,87.93,1008,16,cv,1,0,0,22.0 
2013,8,26,23,2,15,100,1008,15,SE,1,0,0,22.3 
2013,8,27,0,2,14,93.75,1008,15,SE,2,0,0,23.0 
2013,8,27,1,2,14,100,1009,14,NE,2,0,0,34.7 
2013,8,27,2,2,14,93.75,1008,15,cv,1,0,0,27.3 
2013,8,27,3,2,13,93.7,1008,14,cv,1,0,0,33.0 
2013,8,27,4,2,13,93.7,1008,14,cv,1,0,0,37.3 
2013,8,27,5,2,13,93.7,1009,14,cv,1,0,0,45.3 
2013,8,27,6,2,13,100,1010,13,cv,2,0,0,66.3 
2013,8,27,7,2,16,100,1010,16,NE,2,0,0,72.5 
2013,8,27,8,2,17,93.89,1010,18,NE,5,0,0,110.5 
2013,8,27,9,2,17,82.89,1010,20,NE,7,0,0,99.7 
2013,8,27,10,2,17,73.32,1010,22,NE,9,0,0,43.7 
2013,8,27,12,2,13,50.24,1010,24,NE,15,0,0,17.7 
2013,8,27,13,2,13,50.24,1009,24,SE,3,0,0,12.7 
2013,8,27,14,2,11,41.49,1009,25,NE,4,0,0,12.5 
2013,8,27,15,2,9,34.21,1008,26,NE,9,0,0,17.7 
2013,8,27,16,2,10,38.82,1008,25,NE,13,0,0,29.0 
2013,8,27,17,2,12,44.33,1008,25,NE,16,0,0,26.3 
2013,8,27,18,2,13,50.24,1008,24,NE,20,0,0,21.3 
2013,8,27,19,2,13,60.27,1008,21,NE,23,0,0,29.0 
2013,8,27,20,2,14,68.4,1009,20,NE,26,0,0,32.0 
2013,8,27,21,2,15,77.64,1008,19,NE,27,0,0,42.0 
2013,8,27,22,2,14,72.78,1008,19,SE,1,0,0,38.0 
2013,8,27,23,2,15,82.65,1008,18,SE,3,0,0,29.0 
2013,8,28,0,2,14,77.48,1007,18,SE,6,0,0,25.3 
2013,8,28,1,2,14,77.48,1007,18,SE,8,0,0,28.7 
2013,8,28,2,2,14,82.52,1007,17,SE,10,0,0,22.7 
2013,8,28,3,2,15,82.65,1006,18,SE,13,0,0,23.0 
2013,8,28,4,2,15,82.65,1006,18,SE,15,0,0,22.7 
2013,8,28,5,2,15,77.64,1006,19,SE,18,0,0,25.7 
2013,8,28,6,2,15,77.64,1006,19,SE,20,0,0,22.0 
2013,8,28,7,2,15,77.64,1005,19,SE,22,0,0,29.0 
2013,8,28,8,2,17,82.89,1006,20,SE,23,0.1,0.1,36.3 
2013,8,28,9,2,18,88.28,1006,20,cv,0,0.3,0.4,37.3 
2013,8,28,10,2,18,88.28,1006,20,SE,2,0.6,1,45.7 
2013,8,28,11,2,18,88.28,1006,20,SE,4,0.7,1.7,43.3 
2013,8,28,12,2,19,93.98,1005,20,SE,5,1.4,3.1,37.3 
2013,8,28,13,2,19,93.98,1005,20,SW,2,0.7,3.8,51.0 
2013,8,28,14,2,19,93.98,1005,20,SW,4,1.9,5.7,46.7 
2013,8,28,15,2,19,100,1004,19,SE,3,0.6,6.3,45.3 
2013,8,28,16,2,19,100,1003,19,SE,7,0.3,6.6,30.7 
2013,8,28,17,2,19,100,1002,19,SE,12,0.4,7,28.3 
2013,8,28,18,2,19,100,1002,19,SE,15,1.7,8.7,25.0 
2013,8,28,19,2,18,93.94,1001,19,SE,19,1.2,9.9,25.0 
2013,8,28,20,2,18,93.94,1002,19,SE,21,0.2,10.1,24.3 
2013,8,28,21,2,18,93.94,1000,19,SE,24,0.2,10.3,19.7 
2013,8,28,22,2,18,93.94,1000,19,SE,27,1.9,12.2,22.0 
2013,8,28,23,2,18,93.94,999,19,NE,3,0.1,12.3,17.3 
2013,8,29,0,2,18,93.94,998,19,SE,2,0.2,12.5,19.7 
2013,8,29,1,2,18,93.94,998,19,NE,2,0.1,12.6,26.0 
2013,8,29,2,2,18,93.94,996,19,NE,5,0,0,21.3 
2013,8,29,3,2,18,93.94,996,19,NE,8,0,0,34.3 
2013,8,29,4,2,18,93.94,996,19,NE,10,0,0,41.3 
2013,8,29,5,2,18,93.94,996,19,NE,12,0,0,47.0 
2013,8,29,6,2,19,100,996,19,NE,14,0,0,48.0 
2013,8,29,7,2,19,100,997,19,NW,1,0,0,48.3 
2013,8,29,8,2,19,93.98,998,20,NW,3,0,0,39.3 
2013,8,29,9,2,20,94.03,998,21,NW,6,0,0,41.7 
2013,8,29,10,2,19,88.37,998,21,NW,9,0,0,40.7 
2013,8,29,11,2,19,88.37,998,21,NW,12,0,0,43.7 
2013,8,29,12,2,19,88.37,999,21,NW,15,0,0,31.3 
2013,8,29,13,2,18,93.94,999,19,NW,19,0.1,0.1,13.7 
2013,8,29,14,2,18,93.94,1000,19,NW,24,0,0,11.3 
2013,8,29,15,2,17,88.2,1001,19,NW,29,0,0,8.7 
2013,8,29,16,2,17,93.89,1001,18,NW,34,0,0,8.3 
2013,8,29,17,2,15,82.65,1002,18,NW,40,0,0,13.3 
2013,8,29,18,2,15,82.65,1003,18,NW,46,0,0,14.3 
2013,8,29,19,2,14,77.48,1004,18,NE,8,0,0,15.3 
2013,8,29,20,2,14,82.52,1005,17,NW,6,0,0,14.7 
2013,8,29,21,2,13,77.32,1005,17,NW,12,0,0,14.0 
2013,8,29,22,2,13,77.32,1006,17,NW,17,0,0,10.0 
2013,8,29,23,2,13,82.4,1006,16,NW,21,0,0,11.3 
2013,8,30,0,2,12,82.27,1006,15,NW,24,0,0,13.0 
2013,8,30,1,2,12,82.27,1007,15,NW,27,0,0,11.3 
2013,8,30,2,2,12,87.75,1007,14,NW,31,0,0,12.3 
2013,8,30,3,2,11,87.66,1007,13,NW,35,0,0,12.7 
2013,8,30,4,2,11,87.66,1007,13,NW,40,0,0,15.0 
2013,8,30,5,2,11,93.6,1008,12,NW,44,0,0,13.3 
2013,8,30,6,2,11,87.66,1009,13,NW,48,0,0,14.3 
2013,8,30,7,2,12,87.75,1009,14,NE,4,0,0,20.3 
2013,8,30,8,2,11,72.23,1009,16,NE,9,0,0,15.0 
2013,8,30,9,2,11,63.64,1010,18,NE,15,0,0,15.3 
2013,8,30,10,2,11,56.19,1009,20,NW,6,0,0,12.7 
2013,8,30,11,2,10,49.42,1009,21,NW,13,0,0,11.0 
2013,8,30,12,2,9,43.47,1009,22,NW,20,0,0,9.3 
2013,8,30,13,2,8,40.63,1008,22,NW,28,0,0,8.7 
2013,8,30,14,2,8,38.24,1008,23,NW,34,0,0,5.5 
2013,8,30,15,2,8,38.24,1008,23,NW,40,0,0,7.3 
2013,8,30,16,2,8,40.63,1008,22,NE,6,0,0,6.0 
2013,8,30,17,2,8,40.63,1008,22,NE,11,0,0,8.3 
2013,8,30,18,2,9,49.15,1008,20,NE,14,0,0,17.0 
2013,8,30,19,2,10,59.54,1009,18,NE,16,0,0,25.3 
2013,8,30,20,2,11,72.23,1009,16,cv,0,0,0,31.7 
2013,8,30,21,2,12,82.27,1009,15,SE,2,0,0,34.7 
2013,8,30,22,2,11,82.14,1009,14,SE,4,0,0,44.7 
2013,8,30,23,2,11,87.66,1009,13,cv,1,0,0,50.7 
2013,8,31,0,2,10,87.57,1009,12,SE,1,0,0,45.7 
2013,8,31,1,2,10,93.55,1009,11,SE,3,0,0,39.3 
2013,8,31,2,2,10,93.55,1009,11,cv,1,0,0,32.3 
2013,8,31,3,2,9,93.5,1009,10,cv,2,0,0,31.3 
2013,8,31,4,2,10,93.55,1009,11,SE,2,0,0,31.3 
2013,8,31,5,2,10,93.55,1009,11,SE,4,0,0,34.0 
2013,8,31,6,2,11,93.6,1009,12,SE,5,0,0,36.3 
2013,8,31,7,2,12,87.75,1010,14,cv,1,0,0,54.0 
2013,8,31,8,2,13,77.32,1010,17,SW,2,0,0,74.0 
2013,8,31,9,2,13,72.6,1011,18,SW,5,0,0,69.0 
2013,8,31,10,2,13,64.09,1011,20,NW,2,0,0,49.3 
2013,8,31,11,2,11,49.7,1010,22,NE,5,0,0,21.7 
2013,8,31,12,2,11,46.78,1010,23,NW,5,0,0,17.3 
2013,8,31,13,2,10,43.76,1010,23,NE,4,0,0,7.3 
2013,8,31,14,2,10,41.2,1010,24,NW,4,0,0,5.7 
2013,8,31,15,2,9,40.92,1010,23,NW,8,0,0,5.0 
2013,8,31,16,2,8,38.24,1010,23,NW,13,0,0,5.7 
2013,8,31,17,2,8,40.63,1011,22,NW,16,0,0,6.0 
2013,8,31,18,2,10,55.93,1011,19,NE,4,0,0,7.0 
2013,8,31,19,2,10,63.41,1012,17,NE,6,0,0,18.3 
2013,8,31,20,2,10,63.41,1012,17,SE,2,0,0,24.3 
2013,8,31,21,2,10,67.57,1012,16,NE,2,0,0,29.0 
2013,8,31,22,2,12,87.75,1012,14,NE,3,0,0,39.3 
2013,8,31,23,2,11,82.14,1013,14,cv,0,0,0,28.0 
2013,9,1,0,3,12,93.65,1013,13,cv,1,0,0,38.3 
2013,9,1,1,3,11,87.66,1013,13,cv,2,0,0,34.7 
2013,9,1,2,3,11,93.6,1013,12,SW,2,0,0,41.3 
2013,9,1,3,3,12,93.65,1013,13,SE,2,0,0,53.3 
2013,9,1,4,3,12,93.65,1013,13,SE,3,0,0,51.3 
2013,9,1,5,3,12,93.65,1013,13,SE,5,0,0,31.7 
2013,9,1,6,3,12,93.65,1014,13,SE,8,0,0,35.0 
2013,9,1,7,3,13,87.84,1014,15,SE,10,0,0,35.0 
2013,9,1,8,3,13,77.32,1014,17,cv,1,0,0,38.3 
2013,9,1,9,3,14,64.32,1014,21,cv,2,0,0,20.7 
2013,9,1,10,3,14,60.51,1014,22,SW,2,0,0,26.7 
2013,9,1,11,3,12,49.97,1014,23,SW,5,0,0,27.7 
2013,9,1,12,3,12,47.05,1013,24,SW,8,0,0,22.3 
2013,9,1,13,3,12,49.97,1013,23,SW,12,0,0,13.0 
2013,9,1,14,3,9,36.29,1012,25,SW,17,0,0,11.7 
2013,9,1,15,3,9,38.53,1012,24,SW,22,0,0,6.5 
2013,9,1,16,3,9,40.92,1013,23,NW,6,0,0,6.0 
2013,9,1,17,3,9,43.47,1013,22,NW,12,0,0,11.3 
2013,9,1,18,3,9,49.15,1014,20,NW,16,0,0,12.3 
2013,9,1,19,3,10,59.54,1015,18,NW,20,0,0,13.3 
2013,9,1,20,3,10,63.41,1016,17,NE,3,0,0,12.3 
2013,9,1,21,3,11,77.01,1016,15,NE,5,0,0,11.3 
2013,9,1,22,3,10,67.57,1016,16,NE,6,0,0,18.7 
2013,9,1,23,3,11,82.14,1016,14,NE,8,0,0,17.7 
2013,9,2,0,3,11,93.6,1017,12,SW,1,0,0,19.0 
2013,9,2,1,3,11,93.6,1017,12,cv,1,0,0,26.0 
2013,9,2,2,3,11,93.6,1017,12,SE,2,0,0,34.3 
2013,9,2,3,3,10,93.55,1016,11,cv,0,0,0,40.3 
2013,9,2,4,3,9,93.5,1016,10,cv,1,0,0,42.0 
2013,9,2,5,3,10,100,1017,10,cv,2,0,0,40.7 
2013,9,2,6,3,10,93.55,1017,11,SE,2,0,0,44.3 
2013,9,2,7,3,13,93.7,1017,14,SE,4,0,0,49.0 
2013,9,2,8,3,14,87.93,1018,16,SE,6,0,0,39.3 
2013,9,2,9,3,13,68.2,1018,19,SW,1,0,0,30.3 
2013,9,2,10,3,11,56.19,1017,20,cv,1,0,0,32.3 
2013,9,2,11,3,9,43.47,1016,22,SE,1,0,0,23.0 
2013,9,2,12,3,9,43.47,1016,22,cv,1,0,0,24.0 
2013,9,2,13,3,9,40.92,1015,23,cv,3,0.3,0.3,22.7 
2013,9,2,14,3,8,40.63,1014,22,NE,2,0.5,0.8,23.3 
2013,9,2,15,3,11,52.83,1014,21,SE,4,0,0,20.0 
2013,9,2,16,3,11,49.7,1014,22,SE,7,10.5,10.5,22.3 
2013,9,2,17,3,11,52.83,1014,21,SE,10,13.3,23.8,19.3 
2013,9,2,18,3,12,82.27,1016,15,SW,4,0,0,21.0 
2013,9,2,19,3,12,82.27,1015,15,SE,3,0,0,16.3 
2013,9,2,20,3,12,93.65,1016,13,SW,2,0,0,22.7 
2013,9,2,21,3,12,93.65,1016,13,cv,1,0,0,26.3 
2013,9,2,22,3,12,100,1016,12,NE,2,0,0,26.0 
2013,9,2,23,3,11,87.66,1016,13,SE,2,0,0,31.0 
2013,9,3,0,3,11,87.66,1016,13,SE,3,0,0,32.3 
2013,9,3,1,3,11,87.66,1016,13,NE,2,0,0,32.0 
2013,9,3,2,3,10,93.55,1016,11,NE,4,0,0,33.3 
2013,9,3,3,3,10,87.57,1016,12,NE,6,0,0,33.7 
2013,9,3,4,3,10,93.55,1016,11,NE,8,0,0,59.3 
2013,9,3,5,3,10,93.55,1017,11,NE,10,0.1,0.1,71.0 
2013,9,3,6,3,10,93.55,1017,11,NE,12,0,0,74.3 
2013,9,3,7,3,12,93.65,1018,13,NE,15,0,0,68.3 
2013,9,3,8,3,13,82.4,1018,16,NE,17,0,0,50.0 
2013,9,3,9,3,13,72.6,1018,18,NE,19,0,0,40.3 
2013,9,3,10,3,13,68.2,1018,19,NE,22,0,0,34.7 
2013,9,3,11,3,10,49.42,1017,21,NW,3,0,0,15.7 
2013,9,3,12,3,10,49.42,1017,21,NE,3,0,0,14.7 
2013,9,3,13,3,10,46.49,1016,22,NW,3,0,0,11.3 
2013,9,3,14,3,10,43.76,1016,23,NW,6,0,0,8.3 
2013,9,3,15,3,9,43.47,1016,22,NE,3,0,0,10.3 
2013,9,3,16,3,9,43.47,1016,22,NE,8,0,0,11.7 
2013,9,3,17,3,10,52.56,1016,20,NE,11,0,0,10.3 
2013,9,3,18,3,10,55.93,1016,19,NE,13,0,0,16.3 
2013,9,3,19,3,11,67.78,1016,17,cv,1,0,0,21.3 
2013,9,3,20,3,12,82.27,1016,15,cv,2,0,0,33.7 
2013,9,3,21,3,11,82.14,1016,14,cv,2,0,0,39.3 
2013,9,3,22,3,11,87.66,1017,13,SE,1,0,0,47.0 
2013,9,3,23,3,11,93.6,1017,12,SE,2,0,0,50.0 
2013,9,4,0,3,11,93.6,1017,12,SE,4,0,0,55.5 
2013,9,4,1,3,11,93.6,1016,12,SE,5,0,0,59.7 
2013,9,4,2,3,9,93.5,1016,10,cv,0,0,0,55.0 
2013,9,4,3,3,10,93.55,1016,11,NE,1,0,0,56.3 
2013,9,4,4,3,8,93.45,1016,9,cv,1,0,0,62.7 
2013,9,4,5,3,9,93.5,1017,10,cv,2,0,0,64.7 
2013,9,4,6,3,11,100,1017,11,SE,1,0,0,87.5 
2013,9,4,7,3,12,93.65,1017,13,NE,3,0,0,92.0 
2013,9,4,8,3,13,77.32,1017,17,cv,1,0,0,115.0 
2013,9,4,9,3,13,68.2,1017,19,NE,2,0,0,106.0 
2013,9,4,10,3,13,60.27,1017,21,NW,2,0,0,51.5 
2013,9,4,11,3,11,49.7,1016,22,NE,4,0,0,26.0 
2013,9,4,12,3,10,46.49,1016,22,NE,7,0,0,20.0 
2013,9,4,13,3,10,41.2,1015,24,NE,9,0,0,16.0 
2013,9,4,14,3,9,38.53,1015,24,NE,11,0,0,14.7 
2013,9,4,15,3,10,41.2,1015,24,NE,14,0,0,20.0 
2013,9,4,16,3,10,41.2,1014,24,NE,18,0,0,19.0 
2013,9,4,17,3,10,43.76,1014,23,NW,2,0,0,20.0 
2013,9,4,18,3,11,52.83,1015,21,NW,4,0,0,23.0 
2013,9,4,19,3,11,63.64,1015,18,NE,1,0,0,27.3 
2013,9,4,20,3,12,77.17,1016,16,NE,2,0,0,31.0 
2013,9,4,21,3,13,87.84,1016,15,cv,0,0,0,40.7 
2013,9,4,22,3,13,87.84,1016,15,SE,2,0,0,63.7 
2013,9,4,23,3,12,87.75,1016,14,SE,3,0,0,54.0 
2013,9,5,0,3,11,87.66,1016,13,NE,2,0,0,74.7 
2013,9,5,1,3,12,93.65,1015,13,NE,4,0,0,86.7 
2013,9,5,2,3,12,93.65,1016,13,NE,7,0,0,77.3 
2013,9,5,3,3,11,87.66,1015,13,NE,9,0,0,63.7 
2013,9,5,4,3,11,93.6,1016,12,NE,12,0,0,64.0 
2013,9,5,5,3,10,93.55,1016,11,NE,15,0,0,56.0 
2013,9,5,6,3,11,93.6,1016,12,NE,18,0,0,57.7 
2013,9,5,7,3,12,87.75,1016,14,NE,21,0,0,56.3 
2013,9,5,8,3,13,77.32,1016,17,NE,24,0,0,48.7 
2013,9,5,9,3,13,68.2,1017,19,SE,2,0,0,46.3 
2013,9,5,10,3,15,68.61,1016,21,NE,2,0,0,38.7 
2013,9,5,11,3,15,64.54,1016,22,cv,1,0,0,42.7 
2013,9,5,12,3,12,47.05,1016,24,SE,1,0,0,22.3 
2013,9,5,13,3,11,41.49,1015,25,SE,5,0,0,19.3 
2013,9,5,14,3,11,44.04,1015,24,SW,3,0,0,16.3 
2013,9,5,15,3,12,47.05,1015,24,SE,2,0,0,14.7 
2013,9,5,16,3,12,49.97,1015,23,SE,3,0,0,16.7 
2013,9,5,17,3,13,56.69,1015,22,SE,4,0,0,22.3 
2013,9,5,18,3,13,60.27,1015,21,SE,6,0,0,27.0 
2013,9,5,19,3,14,68.4,1016,20,SE,8,0,0,26.3 
2013,9,5,20,3,14,68.4,1016,20,SE,10,0,0,29.7 
2013,9,5,21,3,14,72.78,1016,19,SE,12,0,0,27.3 
2013,9,5,22,3,14,72.78,1016,19,SE,14,0,0,25.7 
2013,9,5,23,3,15,77.64,1016,19,SE,16,0,0,23.7 
2013,9,6,0,3,15,82.65,1016,18,SE,18,0,0,27.7 
2013,9,6,1,3,15,82.65,1016,18,SE,20,0,0,26.3 
2013,9,6,2,3,15,82.65,1017,18,SE,21,0,0,25.3 
2013,9,6,3,3,15,88.02,1017,17,cv,0,0.3,0.3,21.7 
2013,9,6,4,3,16,93.84,1016,17,SE,2,0,0,26.7 
2013,9,6,5,3,15,88.02,1017,17,SE,5,0.1,0.1,45.0 
2013,9,6,6,3,15,88.02,1017,17,SE,7,0.7,0.8,53.7 
2013,9,6,7,3,15,93.8,1017,16,SE,8,1.9,2.7,38.7 
2013,9,6,8,3,16,93.84,1017,17,NE,2,0.4,3.1,39.3 
2013,9,6,9,3,16,93.84,1017,17,SE,2,0.1,3.2,42.3 
2013,9,6,10,3,18,93.94,1017,19,NE,2,0,0,43.3 
2013,9,6,11,3,18,83.01,1016,21,NE,4,0.1,0.1,51.7 
2013,9,6,12,3,16,73.14,1016,21,SE,5,2.4,2.5,59.0 
2013,9,6,13,3,17,77.94,1016,21,SW,3,0,0,26.7 
2013,9,6,14,3,17,73.32,1015,22,SW,7,0,0,29.3 
2013,9,6,15,3,17,82.89,1015,20,SW,10,1.7,1.7,25.3 
2013,9,6,16,3,16,88.11,1015,18,SE,4,3.8,5.5,22.7 
2013,9,6,17,3,16,88.11,1015,18,SE,5,2.3,7.8,22.7 
2013,9,6,18,3,16,82.77,1015,19,SE,8,0,0,30.0 
2013,9,6,19,3,16,93.84,1016,17,SE,10,0,0,32.3 
2013,9,6,20,3,14,93.75,1016,15,SE,11,0,0,36.3 
2013,9,6,21,3,15,93.8,1016,16,SE,13,0.1,0.1,39.3 
2013,9,6,22,3,14,93.75,1016,15,SE,15,0,0,41.0 
2013,9,6,23,3,14,93.75,1016,15,SE,16,0,0,38.3 
2013,9,7,0,3,13,93.7,1016,14,cv,1,0,0,40.3 
2013,9,7,1,3,14,93.75,1016,15,SE,2,0,0,46.0 
2013,9,7,2,3,14,93.75,1016,15,NW,2,0,0,42.0 
2013,9,7,3,3,14,93.75,1016,15,NE,2,0,0,38.7 
2013,9,7,4,3,14,93.75,1016,15,SE,1,0,0,42.3 
2013,9,7,5,3,14,93.75,1016,15,SE,3,0,0,56.7 
2013,9,7,6,3,14,93.75,1016,15,SW,2,0,0,66.0 
2013,9,7,7,3,16,100,1016,16,SE,2,0,0,113.7 
2013,9,7,8,3,17,93.89,1017,18,SW,2,0,0,124.7 
2013,9,7,9,3,17,88.2,1017,19,SW,5,0,0,124.0 
2013,9,7,10,3,17,82.89,1017,20,SW,8,0,0,110.7 
2013,9,7,11,3,17,77.94,1017,21,SW,11,0,0,107.3 
2013,9,7,12,3,15,64.54,1017,22,SW,14,0,0,97.0 
2013,9,7,13,3,16,64.76,1016,23,NW,3,0,0,29.0 
2013,9,7,14,3,14,53.62,1016,24,SW,2,0,0,32.0 
2013,9,7,15,3,13,50.24,1015,24,SW,5,0,0,28.0 
2013,9,7,16,3,13,53.36,1016,23,SW,8,0,0,27.0 
2013,9,7,17,3,13,56.69,1016,22,NW,2,0,0,21.3 
2013,9,7,18,3,15,77.64,1016,19,SW,2,0,0,25.7 
2013,9,7,19,3,15,82.65,1016,18,cv,0,0,0,29.7 
2013,9,7,20,3,15,88.02,1017,17,SW,1,0,0,38.3 
2013,9,7,21,3,14,87.93,1017,16,SE,2,0,0,64.3 
2013,9,7,22,3,14,87.93,1017,16,SE,4,0,0,77.0 
2013,9,7,23,3,14,93.75,1017,15,SE,6,0,0,78.3 
2013,9,8,0,3,14,93.75,1017,15,SE,8,0,0,75.3 
2013,9,8,1,3,14,93.75,1017,15,SE,10,0,0,63.3 
2013,9,8,2,3,13,93.7,1017,14,SE,12,0,0,60.0 
2013,9,8,3,3,13,93.7,1018,14,SE,14,0,0,48.0 
2013,9,8,4,3,13,93.7,1018,14,SE,17,0,0,58.7 
2013,9,8,5,3,13,93.7,1018,14,SE,20,0,0,67.7 
2013,9,8,6,3,13,93.7,1018,14,SE,23,0,0,76.0 
2013,9,8,7,3,14,87.93,1019,16,SE,25,0,0,78.7 
2013,9,8,8,3,16,88.11,1019,18,SE,27,0,0,79.0 
2013,9,8,9,3,16,73.14,1019,21,SE,28,0,0,56.7 
2013,9,8,10,3,16,60.98,1019,24,SW,2,0,0,51.7 
2013,9,8,11,3,15,57.2,1018,24,SW,4,0,0,52.0 
2013,9,8,12,3,13,47.33,1018,25,SW,6,0,0,37.7 
2013,9,8,13,3,13,47.33,1018,25,SW,8,0,0,27.3 
2013,9,8,14,3,12,44.33,1017,25,SW,10,0,0,20.0 
2013,9,8,15,3,12,41.78,1016,26,cv,1,0,0,23.3 
2013,9,8,16,3,13,47.33,1016,25,SW,2,0,0,22.7 
2013,9,8,17,3,15,57.2,1016,24,SW,3,0,0,29.7 
2013,9,8,18,3,14,64.32,1016,21,SW,4,0,0,55.7 
2013,9,8,19,3,14,72.78,1016,19,SE,2,0,0,50.3 
2013,9,8,20,3,15,72.96,1016,20,SE,4,0,0,54.0 
2013,9,8,21,3,16,82.77,1016,19,SE,7,0,0,62.7 
2013,9,8,22,3,16,82.77,1016,19,SE,10,0,0,63.3 
2013,9,8,23,3,15,82.65,1016,18,SE,12,0,0,63.3 
2013,9,9,0,3,15,82.65,1016,18,SE,14,0,0,52.7 
2013,9,9,1,3,15,82.65,1016,18,SE,16,0,0,53.3 
2013,9,9,2,3,15,88.02,1016,17,cv,1,0,0,49.0 
2013,9,9,3,3,15,88.02,1015,17,SE,3,0,0,51.3 
2013,9,9,4,3,15,88.02,1015,17,SE,5,0,0,51.0 
2013,9,9,5,3,15,88.02,1014,17,SE,7,0,0,48.0 
2013,9,9,6,3,15,88.02,1014,17,SE,9,0,0,51.7 
2013,9,9,7,3,16,88.11,1014,18,SE,12,0,0,51.3 
